stock,stock_time,gt_sentiment,pseudo_gt
BB,2019/3/27 0:00,Bearish,Bearish
BB,2019/3/4 0:00,Bearish,Bullish
BB,2019/3/6 0:00,Bullish,Bullish
BB,2019/3/7 0:00,Bearish,Bearish
BB,2019/4/1 0:00,Bearish,Bearish
BB,2019/4/10 0:00,Bearish,Bearish
BB,2019/4/12 0:00,Bearish,Bearish
BB,2019/4/15 0:00,Bearish,Bearish
BB,2019/4/17 0:00,Bearish,Bearish
BB,2019/4/18 0:00,Bullish,Bearish
BB,2019/4/2 0:00,Bearish,Bearish
BB,2019/4/24 0:00,Bearish,Bearish
BB,2019/4/4 0:00,Bearish,Bearish
BB,2019/4/9 0:00,Bearish,Bearish
BB,2019/5/20 0:00,Bearish,Bearish
BB,2019/5/23 0:00,Bearish,Bearish
BB,2019/5/28 0:00,Bearish,Bearish
BB,2019/5/29 0:00,Bearish,Bearish
BB,2019/5/31 0:00,Bearish,Bearish
BB,2019/5/6 0:00,Bearish,Bearish
BB,2019/5/9 0:00,Bearish,Bearish
BB,2019/6/10 0:00,Bullish,Bearish
BB,2019/6/11 0:00,Bullish,Bearish
BB,2019/6/27 0:00,Bearish,Bearish
BB,2019/6/28 0:00,Bullish,Bearish
BB,2019/6/3 0:00,Bearish,Bearish
BB,2019/6/6 0:00,Bearish,Bearish
BB,2019/7/18 0:00,Bearish,Bearish
BB,2019/7/22 0:00,Bullish,Bearish
BB,2019/8/13 0:00,Bullish,Bearish
BB,2019/8/14 0:00,Bearish,Bearish
BB,2019/8/2 0:00,Bearish,Bearish
BB,2019/8/22 0:00,Bearish,Bearish
BB,2019/8/26 0:00,Bearish,Bearish
BB,2019/8/27 0:00,Bearish,Bearish
BB,2019/8/30 0:00,Bearish,Bearish
BB,2019/8/5 0:00,Bearish,Bearish
BB,2019/9/10 0:00,Bullish,Bearish
BB,2019/9/11 0:00,Bullish,Bearish
BB,2019/9/12 0:00,Bearish,Bearish
BB,2019/9/27 0:00,Bearish,Bearish
BB,2019/9/3 0:00,Bearish,Bearish
BB,2019/9/30 0:00,Bearish,Bearish
BB,2019/9/9 0:00,Bearish,Bearish
BB,2020/10/14 0:00,Bearish,Bearish
BB,2020/10/15 0:00,Bullish,Bearish
BB,2020/10/16 0:00,Bearish,Bearish
BB,2020/10/19 0:00,Bullish,Bearish
BB,2020/10/21 0:00,Bullish,Bearish
BB,2020/11/27 0:00,Bullish,Bullish
BB,2020/11/30 0:00,Bearish,Bearish
BB,2020/12/14 0:00,Bullish,Bullish
BB,2020/12/17 0:00,Bullish,Bullish
BB,2020/12/18 0:00,Bearish,Bearish
BB,2020/12/2 0:00,Bullish,Bullish
BB,2020/12/21 0:00,Bullish,Bullish
BB,2020/12/3 0:00,Bullish,Bullish
BB,2020/12/4 0:00,Bullish,Bullish
BB,2020/12/7 0:00,Bearish,Bearish
BB,2020/12/8 0:00,Bullish,Bullish
BB,2020/2/26 0:00,Bearish,Bearish
BB,2020/3/11 0:00,Bearish,Bearish
BB,2020/3/12 0:00,Bearish,Bearish
BB,2020/3/13 0:00,Bullish,Bearish
BB,2020/3/16 0:00,Bearish,Bearish
BB,2020/3/17 0:00,Bearish,Bearish
BB,2020/3/18 0:00,Bullish,Bearish
BB,2020/3/9 0:00,Bearish,Bearish
BB,2020/4/1 0:00,Bearish,Bearish
BB,2020/4/13 0:00,Bullish,Bullish
BB,2020/4/14 0:00,Bullish,Bullish
BB,2020/4/15 0:00,Bearish,Bearish
BB,2020/4/2 0:00,Bearish,Bearish
BB,2020/4/20 0:00,Bearish,Bearish
BB,2020/4/29 0:00,Bullish,Bullish
BB,2020/4/30 0:00,Bearish,Bearish
BB,2020/4/8 0:00,Bullish,Bullish
BB,2020/4/9 0:00,Bearish,Bearish
BB,2020/5/12 0:00,Bearish,Bearish
BB,2020/5/29 0:00,Bullish,Bearish
BB,2020/6/11 0:00,Bearish,Bearish
BB,2020/6/12 0:00,Bullish,Bullish
BB,2020/6/15 0:00,Bearish,Bullish
BB,2020/6/16 0:00,Bullish,Bullish
BB,2020/6/23 0:00,Bearish,Bearish
BB,2020/6/24 0:00,Bearish,Bearish
BB,2020/6/29 0:00,Bearish,Bearish
BB,2020/6/5 0:00,Bullish,Bullish
BB,2020/6/8 0:00,Bullish,Bullish
BB,2020/6/9 0:00,Bearish,Bullish
BB,2020/7/1 0:00,Bearish,Bearish
BB,2020/7/23 0:00,Bearish,Bearish
BB,2020/8/13 0:00,Bullish,Bullish
BB,2020/8/17 0:00,Bullish,Bullish
BB,2020/8/27 0:00,Bearish,Bearish
BB,2020/8/31 0:00,Bearish,Bearish
BB,2020/8/7 0:00,Bearish,Bearish
BB,2020/9/10 0:00,Bearish,Bearish
BB,2020/9/11 0:00,Bearish,Bearish
BB,2020/9/14 0:00,Bullish,Bearish
BB,2020/9/15 0:00,Bearish,Bearish
BB,2020/9/16 0:00,Bearish,Bearish
BB,2020/9/21 0:00,Bearish,Bearish
BB,2020/9/23 0:00,Bearish,Bearish
BB,2020/9/24 0:00,Bearish,Bearish
BB,2020/9/25 0:00,Bullish,Bearish
BB,2020/9/28 0:00,Bearish,Bearish
BB,2020/9/4 0:00,Bearish,Bearish
BB,2020/9/8 0:00,Bearish,Bearish
BB,2020/9/9 0:00,Bearish,Bearish
BB,2021/1/12 0:00,Bearish,Bearish
BB,2021/1/21 0:00,Bullish,Bullish
BB,2021/1/25 0:00,Bullish,Bullish
BB,2021/1/26 0:00,Bullish,Bullish
BB,2021/1/27 0:00,Bullish,Bullish
BB,2021/1/28 0:00,Bearish,Bullish
BB,2021/1/29 0:00,Bearish,Bullish
BB,2021/1/6 0:00,Bearish,Bearish
BB,2021/10/11 0:00,Bearish,Bearish
BB,2021/10/12 0:00,Bullish,Bearish
BB,2021/10/13 0:00,Bullish,Bearish
BB,2021/10/14 0:00,Bullish,Bearish
BB,2021/10/15 0:00,Bullish,Bearish
BB,2021/10/18 0:00,Bearish,Bearish
BB,2021/10/19 0:00,Bullish,Bearish
BB,2021/10/20 0:00,Bearish,Bearish
BB,2021/10/21 0:00,Bearish,Bearish
BB,2021/10/22 0:00,Bearish,Bearish
BB,2021/10/25 0:00,Bullish,Bearish
BB,2021/10/26 0:00,Bearish,Bearish
BB,2021/10/27 0:00,Bearish,Bearish
BB,2021/10/28 0:00,Bullish,Bearish
BB,2021/10/8 0:00,Bearish,Bearish
BB,2021/11/1 0:00,Bullish,Bearish
BB,2021/11/10 0:00,Bearish,Bearish
BB,2021/11/11 0:00,Bullish,Bearish
BB,2021/11/15 0:00,Bullish,Bullish
BB,2021/11/16 0:00,Bullish,Bullish
BB,2021/11/17 0:00,Bearish,Bearish
BB,2021/11/2 0:00,Bullish,Bearish
BB,2021/11/26 0:00,Bearish,Bearish
BB,2021/11/3 0:00,Bullish,Bullish
BB,2021/11/4 0:00,Bearish,Bearish
BB,2021/12/1 0:00,Bearish,Bearish
BB,2021/12/13 0:00,Bearish,Bearish
BB,2021/12/14 0:00,Bearish,Bearish
BB,2021/12/16 0:00,Bearish,Bearish
BB,2021/12/20 0:00,Bearish,Bearish
BB,2021/12/22 0:00,Bullish,Bearish
BB,2021/12/27 0:00,Bearish,Bearish
BB,2021/12/8 0:00,Bullish,Bearish
BB,2021/12/9 0:00,Bearish,Bearish
BB,2021/2/1 0:00,Bullish,Bullish
BB,2021/2/10 0:00,Bearish,Bullish
BB,2021/2/18 0:00,Bearish,Bullish
BB,2021/2/2 0:00,Bearish,Bearish
BB,2021/2/24 0:00,Bullish,Bearish
BB,2021/2/25 0:00,Bearish,Bearish
BB,2021/2/26 0:00,Bearish,Bearish
BB,2021/2/3 0:00,Bullish,Bullish
BB,2021/2/4 0:00,Bullish,Bullish
BB,2021/2/5 0:00,Bullish,Bullish
BB,2021/2/8 0:00,Bullish,Bullish
BB,2021/2/9 0:00,Bearish,Bullish
BB,2021/3/10 0:00,Bearish,Bullish
BB,2021/3/11 0:00,Bullish,Bullish
BB,2021/3/12 0:00,Bullish,Bullish
BB,2021/3/15 0:00,Bearish,Bearish
BB,2021/3/17 0:00,Bullish,Bullish
BB,2021/3/18 0:00,Bearish,Bullish
BB,2021/3/19 0:00,Bullish,Bullish
BB,2021/3/22 0:00,Bearish,Bullish
BB,2021/3/23 0:00,Bearish,Bearish
BB,2021/3/26 0:00,Bearish,Bearish
BB,2021/3/29 0:00,Bearish,Bearish
BB,2021/3/30 0:00,Bullish,Bearish
BB,2021/3/31 0:00,Bearish,Bearish
BB,2021/3/4 0:00,Bearish,Bearish
BB,2021/3/5 0:00,Bearish,Bearish
BB,2021/3/8 0:00,Bullish,Bullish
BB,2021/3/9 0:00,Bullish,Bullish
BB,2021/4/1 0:00,Bullish,Bearish
BB,2021/4/12 0:00,Bearish,Bearish
BB,2021/4/14 0:00,Bearish,Bearish
BB,2021/4/16 0:00,Bearish,Bearish
BB,2021/4/21 0:00,Bullish,Bearish
BB,2021/4/22 0:00,Bearish,Bearish
BB,2021/4/29 0:00,Bearish,Bearish
BB,2021/4/30 0:00,Bearish,Bearish
BB,2021/4/9 0:00,Bearish,Bearish
BB,2021/5/10 0:00,Bearish,Bearish
BB,2021/5/11 0:00,Bullish,Bearish
BB,2021/5/12 0:00,Bearish,Bearish
BB,2021/5/13 0:00,Bearish,Bearish
BB,2021/5/14 0:00,Bullish,Bearish
BB,2021/5/19 0:00,Bearish,Bearish
BB,2021/5/28 0:00,Bullish,Bullish
BB,2021/5/6 0:00,Bearish,Bearish
BB,2021/6/1 0:00,Bullish,Bullish
BB,2021/6/10 0:00,Bearish,Bearish
BB,2021/6/11 0:00,Bullish,Bullish
BB,2021/6/15 0:00,Bearish,Bullish
BB,2021/6/17 0:00,Bullish,Bearish
BB,2021/6/18 0:00,Bearish,Bearish
BB,2021/6/2 0:00,Bullish,Bullish
BB,2021/6/21 0:00,Bearish,Bearish
BB,2021/6/23 0:00,Bearish,Bearish
BB,2021/6/24 0:00,Bearish,Bearish
BB,2021/6/25 0:00,Bearish,Bearish
BB,2021/6/28 0:00,Bullish,Bearish
BB,2021/6/29 0:00,Bearish,Bearish
BB,2021/6/3 0:00,Bullish,Bullish
BB,2021/6/30 0:00,Bearish,Bearish
BB,2021/6/4 0:00,Bearish,Bearish
BB,2021/6/7 0:00,Bullish,Bullish
BB,2021/6/8 0:00,Bullish,Bullish
BB,2021/6/9 0:00,Bearish,Bullish
BB,2021/7/1 0:00,Bearish,Bearish
BB,2021/7/12 0:00,Bearish,Bearish
BB,2021/7/13 0:00,Bearish,Bearish
BB,2021/7/14 0:00,Bearish,Bearish
BB,2021/7/15 0:00,Bearish,Bearish
BB,2021/7/16 0:00,Bearish,Bearish
BB,2021/7/19 0:00,Bearish,Bearish
BB,2021/7/2 0:00,Bearish,Bearish
BB,2021/7/20 0:00,Bullish,Bearish
BB,2021/7/21 0:00,Bullish,Bearish
BB,2021/7/22 0:00,Bearish,Bearish
BB,2021/7/23 0:00,Bearish,Bearish
BB,2021/7/26 0:00,Bearish,Bearish
BB,2021/7/27 0:00,Bearish,Bearish
BB,2021/7/28 0:00,Bullish,Bearish
BB,2021/7/29 0:00,Bearish,Bearish
BB,2021/7/30 0:00,Bearish,Bearish
BB,2021/7/6 0:00,Bullish,Bearish
BB,2021/7/7 0:00,Bearish,Bearish
BB,2021/7/9 0:00,Bullish,Bearish
BB,2021/8/10 0:00,Bearish,Bearish
BB,2021/8/11 0:00,Bearish,Bearish
BB,2021/8/12 0:00,Bearish,Bearish
BB,2021/8/13 0:00,Bearish,Bearish
BB,2021/8/16 0:00,Bearish,Bearish
BB,2021/8/17 0:00,Bullish,Bearish
BB,2021/8/18 0:00,Bullish,Bearish
BB,2021/8/19 0:00,Bearish,Bearish
BB,2021/8/2 0:00,Bearish,Bearish
BB,2021/8/24 0:00,Bullish,Bearish
BB,2021/8/25 0:00,Bearish,Bearish
BB,2021/8/26 0:00,Bullish,Bearish
BB,2021/8/3 0:00,Bullish,Bearish
BB,2021/8/30 0:00,Bearish,Bearish
BB,2021/8/31 0:00,Bullish,Bearish
BB,2021/8/4 0:00,Bearish,Bearish
BB,2021/8/5 0:00,Bullish,Bearish
BB,2021/8/6 0:00,Bearish,Bearish
BB,2021/8/9 0:00,Bullish,Bearish
BB,2021/9/1 0:00,Bullish,Bearish
BB,2021/9/10 0:00,Bearish,Bearish
BB,2021/9/13 0:00,Bullish,Bearish
BB,2021/9/14 0:00,Bearish,Bearish
BB,2021/9/16 0:00,Bullish,Bearish
BB,2021/9/2 0:00,Bearish,Bearish
BB,2021/9/22 0:00,Bearish,Bearish
BB,2021/9/23 0:00,Bullish,Bearish
BB,2021/9/24 0:00,Bearish,Bearish
BB,2021/9/27 0:00,Bearish,Bearish
BB,2021/9/28 0:00,Bearish,Bearish
BB,2021/9/29 0:00,Bearish,Bearish
BB,2021/9/3 0:00,Bearish,Bearish
BB,2021/9/7 0:00,Bearish,Bearish
BB,2021/9/9 0:00,Bullish,Bearish
BB,2022/1/19 0:00,Bearish,Bearish
BB,2022/1/20 0:00,Bearish,Bearish
BB,2022/1/24 0:00,Bearish,Bearish
BB,2022/1/26 0:00,Bearish,Bearish
BB,2022/1/4 0:00,Bearish,Bearish
BB,2022/1/5 0:00,Bearish,Bearish
BB,2022/1/6 0:00,Bullish,Bearish
BB,2022/10/14 0:00,Bearish,Bearish
BB,2022/10/21 0:00,Bullish,Bearish
BB,2022/11/11 0:00,Bullish,Bullish
BB,2022/11/14 0:00,Bearish,Bullish
BB,2022/11/7 0:00,Bullish,Bullish
BB,2022/11/8 0:00,Bullish,Bullish
BB,2022/12/16 0:00,Bearish,Bearish
BB,2022/12/21 0:00,Bearish,Bearish
BB,2022/12/22 0:00,Bearish,Bearish
BB,2022/12/23 0:00,Bearish,Bearish
BB,2022/12/27 0:00,Bearish,Bearish
BB,2022/12/28 0:00,Bearish,Bearish
BB,2022/12/5 0:00,Bearish,Bearish
BB,2022/2/10 0:00,Bearish,Bearish
BB,2022/2/11 0:00,Bearish,Bearish
BB,2022/2/14 0:00,Bearish,Bearish
BB,2022/2/16 0:00,Bearish,Bearish
BB,2022/2/17 0:00,Bearish,Bearish
BB,2022/2/18 0:00,Bearish,Bearish
BB,2022/2/22 0:00,Bearish,Bearish
BB,2022/2/23 0:00,Bearish,Bearish
BB,2022/2/24 0:00,Bullish,Bearish
BB,2022/2/25 0:00,Bullish,Bearish
BB,2022/2/28 0:00,Bullish,Bearish
BB,2022/2/7 0:00,Bearish,Bearish
BB,2022/3/1 0:00,Bearish,Bearish
BB,2022/3/10 0:00,Bearish,Bearish
BB,2022/3/11 0:00,Bearish,Bearish
BB,2022/3/14 0:00,Bearish,Bearish
BB,2022/3/15 0:00,Bullish,Bearish
BB,2022/3/16 0:00,Bullish,Bearish
BB,2022/3/2 0:00,Bullish,Bearish
BB,2022/3/22 0:00,Bullish,Bearish
BB,2022/3/29 0:00,Bullish,Bullish
BB,2022/3/3 0:00,Bearish,Bearish
BB,2022/3/30 0:00,Bearish,Bearish
BB,2022/3/31 0:00,Bearish,Bearish
BB,2022/3/4 0:00,Bearish,Bearish
BB,2022/3/7 0:00,Bearish,Bearish
BB,2022/4/1 0:00,Bearish,Bearish
BB,2022/4/12 0:00,Bearish,Bearish
BB,2022/4/21 0:00,Bearish,Bearish
BB,2022/4/25 0:00,Bullish,Bearish
BB,2022/4/29 0:00,Bearish,Bearish
BB,2022/4/6 0:00,Bullish,Bullish
BB,2022/5/31 0:00,Bearish,Bearish
BB,2022/5/5 0:00,Bullish,Bullish
BB,2022/6/1 0:00,Bearish,Bearish
BB,2022/6/13 0:00,Bearish,Bearish
BB,2022/6/21 0:00,Bullish,Bearish
BB,2022/6/24 0:00,Bullish,Bullish
BB,2022/6/30 0:00,Bearish,Bearish
BB,2022/6/6 0:00,Bearish,Bearish
BB,2022/6/9 0:00,Bearish,Bearish
BB,2022/7/25 0:00,Bearish,Bearish
BB,2022/7/26 0:00,Bearish,Bearish
BB,2022/7/7 0:00,Bullish,Bearish
BB,2022/8/12 0:00,Bullish,Bullish
BB,2022/8/15 0:00,Bullish,Bullish
BB,2022/8/16 0:00,Bullish,Bullish
BB,2022/8/17 0:00,Bearish,Bullish
BB,2022/8/5 0:00,Bullish,Bullish
BB,2022/8/8 0:00,Bullish,Bullish
BB,2022/8/9 0:00,Bearish,Bearish
BB,2022/9/21 0:00,Bearish,Bearish
BB,2022/9/22 0:00,Bearish,Bearish
BB,2022/9/26 0:00,Bearish,Bearish
BB,2023/1/13 0:00,Bearish,Bearish
BB,2023/1/19 0:00,Bearish,Bearish
BB,2023/1/5 0:00,Bearish,Bearish
BB,2023/1/9 0:00,Bearish,Bearish
BB,2023/10/11 0:00,Bearish,Bearish
BB,2023/10/12 0:00,Bearish,Bearish
BB,2023/10/13 0:00,Bearish,Bearish
BB,2023/10/16 0:00,Bullish,Bearish
BB,2023/10/18 0:00,Bearish,Bearish
BB,2023/10/19 0:00,Bearish,Bearish
BB,2023/10/20 0:00,Bearish,Bearish
BB,2023/10/23 0:00,Bearish,Bearish
BB,2023/10/24 0:00,Bullish,Bearish
BB,2023/10/25 0:00,Bearish,Bearish
BB,2023/10/26 0:00,Bearish,Bearish
BB,2023/10/27 0:00,Bearish,Bearish
BB,2023/10/31 0:00,Bearish,Bearish
BB,2023/10/9 0:00,Bearish,Bearish
BB,2023/11/1 0:00,Bearish,Bearish
BB,2023/11/13 0:00,Bearish,Bearish
BB,2023/11/15 0:00,Bearish,Bearish
BB,2023/11/16 0:00,Bearish,Bearish
BB,2023/11/17 0:00,Bullish,Bearish
BB,2023/11/20 0:00,Bearish,Bearish
BB,2023/11/21 0:00,Bearish,Bearish
BB,2023/11/22 0:00,Bullish,Bearish
BB,2023/11/28 0:00,Bearish,Bearish
BB,2023/11/30 0:00,Bearish,Bearish
BB,2023/11/6 0:00,Bearish,Bearish
BB,2023/11/8 0:00,Bearish,Bearish
BB,2023/12/11 0:00,Bearish,Bearish
BB,2023/12/12 0:00,Bearish,Bearish
BB,2023/12/18 0:00,Bearish,Bearish
BB,2023/12/19 0:00,Bullish,Bearish
BB,2023/12/20 0:00,Bearish,Bearish
BB,2023/12/21 0:00,Bearish,Bearish
BB,2023/12/22 0:00,Bearish,Bearish
BB,2023/12/4 0:00,Bullish,Bearish
BB,2023/2/1 0:00,Bullish,Bullish
BB,2023/2/2 0:00,Bullish,Bullish
BB,2023/2/22 0:00,Bearish,Bearish
BB,2023/2/7 0:00,Bullish,Bullish
BB,2023/3/1 0:00,Bearish,Bearish
BB,2023/4/17 0:00,Bearish,Bearish
BB,2023/4/19 0:00,Bearish,Bearish
BB,2023/4/20 0:00,Bearish,Bearish
BB,2023/4/24 0:00,Bearish,Bearish
BB,2023/4/25 0:00,Bearish,Bearish
BB,2023/4/27 0:00,Bearish,Bearish
BB,2023/4/28 0:00,Bearish,Bearish
BB,2023/5/11 0:00,Bearish,Bearish
BB,2023/5/16 0:00,Bearish,Bullish
BB,2023/5/18 0:00,Bullish,Bearish
BB,2023/5/22 0:00,Bullish,Bullish
BB,2023/5/4 0:00,Bullish,Bearish
BB,2023/5/5 0:00,Bullish,Bearish
BB,2023/6/20 0:00,Bearish,Bearish
BB,2023/6/21 0:00,Bearish,Bearish
BB,2023/6/26 0:00,Bearish,Bearish
BB,2023/6/28 0:00,Bearish,Bearish
BB,2023/7/10 0:00,Bullish,Bearish
BB,2023/7/13 0:00,Bullish,Bearish
BB,2023/7/14 0:00,Bearish,Bearish
BB,2023/7/17 0:00,Bearish,Bearish
BB,2023/7/19 0:00,Bearish,Bearish
BB,2023/7/25 0:00,Bearish,Bearish
BB,2023/7/26 0:00,Bearish,Bearish
BB,2023/7/27 0:00,Bearish,Bearish
BB,2023/7/3 0:00,Bearish,Bearish
BB,2023/7/5 0:00,Bearish,Bearish
BB,2023/7/6 0:00,Bearish,Bearish
BB,2023/7/7 0:00,Bearish,Bearish
BB,2023/8/1 0:00,Bearish,Bearish
BB,2023/8/15 0:00,Bearish,Bearish
BB,2023/8/16 0:00,Bearish,Bearish
BB,2023/8/18 0:00,Bullish,Bearish
BB,2023/8/2 0:00,Bearish,Bearish
BB,2023/9/1 0:00,Bullish,Bullish
BB,2023/9/13 0:00,Bullish,Bearish
BB,2023/9/15 0:00,Bullish,Bullish
BB,2023/9/25 0:00,Bearish,Bearish
BB,2023/9/26 0:00,Bearish,Bearish
BB,2023/9/27 0:00,Bullish,Bearish
BB,2023/9/28 0:00,Bearish,Bearish
BBAI,2023/1/17 0:00,Bearish,Bearish
BBAI,2023/2/13 0:00,Bearish,Bearish
BBGI,2020/6/22 0:00,Bearish,Bearish
BBLG,2021/11/2 0:00,Bearish,Bearish
BBLG,2021/11/3 0:00,Bearish,Bearish
BBLG,2023/11/21 0:00,Bearish,Bearish
BBLG,2023/11/24 0:00,Bearish,Bearish
BCAN,2023/12/18 0:00,Bearish,Bearish
BCDA,2022/12/15 0:00,Bearish,Bearish
BCLI,2023/10/9 0:00,Bearish,Bearish
BCRX,2020/3/6 0:00,Bullish,Bullish
BCRX,2021/2/18 0:00,Bullish,Bullish
BCRX,2021/6/30 0:00,Bullish,Bullish
BCTX,2021/6/15 0:00,Bullish,Bullish
BDRX,2019/4/25 0:00,Bearish,Bearish
BDRX,2023/9/18 0:00,Bearish,Bearish
BE,2023/5/15 0:00,Bullish,Bullish
BE,2023/5/26 0:00,Bullish,Bullish
BEAM,2021/3/11 0:00,Bullish,Bullish
BEAT,2023/5/31 0:00,Bearish,Bearish
BEST,2022/3/14 0:00,Bearish,Bearish
BETR,2023/8/28 0:00,Bearish,Bearish
BETS,2023/11/10 0:00,Bearish,Bearish
BETS,2023/12/18 0:00,Bearish,Bearish
BETS,2023/12/19 0:00,Bearish,Bearish
BETS,2023/12/28 0:00,Bearish,Bearish
BETS,2023/12/29 0:00,Bullish,Bearish
BFI,2021/5/10 0:00,Bearish,Bearish
BFRI,2021/11/3 0:00,Bearish,Bearish
BFRI,2021/11/30 0:00,Bearish,Bearish
BFRI,2021/12/27 0:00,Bearish,Bearish
BFRI,2021/12/28 0:00,Bearish,Bearish
BFRI,2022/1/19 0:00,Bearish,Bearish
BFRI,2022/1/26 0:00,Bearish,Bearish
BFRI,2022/1/27 0:00,Bearish,Bearish
BFRI,2022/2/14 0:00,Bearish,Bearish
BFRI,2022/2/16 0:00,Bullish,Bearish
BFRI,2022/2/23 0:00,Bearish,Bearish
BFRI,2022/2/25 0:00,Bullish,Bearish
BFRI,2022/3/14 0:00,Bearish,Bearish
BFRI,2022/3/15 0:00,Bullish,Bearish
BFRI,2022/3/3 0:00,Bearish,Bearish
BFRI,2022/3/4 0:00,Bearish,Bearish
BFRI,2022/4/11 0:00,Bearish,Bearish
BGI,2020/8/19 0:00,Bearish,Bearish
BGLC,2023/7/24 0:00,Bearish,Bearish
BGLC,2023/7/25 0:00,Bearish,Bearish
BGLC,2023/7/27 0:00,Bearish,Bearish
BGXX,2022/9/2 0:00,Bearish,Bearish
BGXX,2023/4/11 0:00,Bearish,Bearish
BGY,2019/8/1 0:00,Bearish,Bearish
BHG,2022/5/13 0:00,Bullish,Bullish
BHG,2023/8/10 0:00,Bearish,Bearish
BHG,2023/8/9 0:00,Bearish,Bearish
BIAF,2022/9/2 0:00,Bearish,Bearish
BIAF,2022/9/6 0:00,Bearish,Bearish
BIDU,2020/3/18 0:00,Bearish,Bearish
BIDU,2021/12/15 0:00,Bearish,Bearish
BIDU,2021/8/13 0:00,Bearish,Bearish
BIDU,2021/8/16 0:00,Bearish,Bearish
BIDU,2021/8/17 0:00,Bearish,Bearish
BIDU,2021/8/30 0:00,Bearish,Bearish
BIDU,2022/3/8 0:00,Bearish,Bearish
BIDU,2022/9/15 0:00,Bearish,Bearish
BIDU,2023/9/20 0:00,Bearish,Bearish
BIDU,2023/9/21 0:00,Bearish,Bearish
BIDU,2023/9/25 0:00,Bearish,Bearish
BIDU,2023/9/27 0:00,Bullish,Bearish
BIG,2020/3/19 0:00,Bullish,Bullish
BIGC,2020/8/7 0:00,Bearish,Bearish
BIIB,2021/12/31 0:00,Bearish,Bearish
BIIB,2021/4/22 0:00,Bearish,Bearish
BIMI,2020/2/10 0:00,Bearish,Bearish
BIMI,2020/3/9 0:00,Bearish,Bearish
BIMI,2021/11/1 0:00,Bearish,Bearish
BIMI,2022/3/2 0:00,Bullish,Bullish
BIOL,2021/1/14 0:00,Bearish,Bearish
BIOL,2021/11/16 0:00,Bearish,Bearish
BIOL,2021/11/17 0:00,Bearish,Bearish
BIOL,2021/11/18 0:00,Bearish,Bearish
BIOL,2021/11/19 0:00,Bearish,Bearish
BIOL,2021/11/22 0:00,Bearish,Bearish
BIOL,2021/11/26 0:00,Bearish,Bearish
BIOL,2021/8/10 0:00,Bearish,Bearish
BIOL,2021/8/16 0:00,Bearish,Bearish
BIOL,2021/9/13 0:00,Bearish,Bearish
BIOL,2022/3/10 0:00,Bullish,Bearish
BIOL,2022/3/3 0:00,Bearish,Bearish
BIOL,2022/4/13 0:00,Bullish,Bearish
BIOL,2023/12/5 0:00,Bearish,Bearish
BIOL,2023/12/6 0:00,Bearish,Bearish
BIOL,2023/6/30 0:00,Bearish,Bearish
BIOR,2021/10/13 0:00,Bearish,Bearish
BIOR,2021/10/19 0:00,Bullish,Bearish
BIOR,2021/10/25 0:00,Bullish,Bearish
BIOR,2021/10/8 0:00,Bearish,Bearish
BIOR,2021/11/18 0:00,Bearish,Bearish
BIOR,2021/11/22 0:00,Bearish,Bearish
BIOR,2021/11/23 0:00,Bearish,Bearish
BIOR,2021/11/24 0:00,Bearish,Bearish
BIOR,2021/11/26 0:00,Bearish,Bearish
BIOR,2021/12/27 0:00,Bearish,Bearish
BIOR,2021/12/28 0:00,Bearish,Bearish
BIOR,2021/12/29 0:00,Bearish,Bearish
BIOR,2021/12/3 0:00,Bearish,Bearish
BIOR,2021/12/31 0:00,Bearish,Bearish
BIOR,2021/7/30 0:00,Bullish,Bullish
BIOR,2021/8/26 0:00,Bearish,Bearish
BIOR,2022/2/10 0:00,Bearish,Bearish
BIOR,2022/3/10 0:00,Bearish,Bearish
BIOR,2022/3/29 0:00,Bearish,Bearish
BIOR,2023/1/12 0:00,Bearish,Bearish
BIOR,2023/1/13 0:00,Bearish,Bearish
BIOR,2023/1/17 0:00,Bullish,Bearish
BITF,2021/1/20 0:00,Bearish,Bearish
BITF,2021/2/22 0:00,Bullish,Bullish
BITF,2021/8/17 0:00,Bearish,Bearish
BJDX,2022/3/23 0:00,Bullish,Bullish
BJDX,2022/3/24 0:00,Bearish,Bearish
BKKT,2021/10/26 0:00,Bearish,Bearish
BKKT,2021/11/30 0:00,Bullish,Bearish
BKKT,2021/12/1 0:00,Bearish,Bearish
BKKT,2021/12/10 0:00,Bearish,Bearish
BKKT,2021/12/3 0:00,Bearish,Bearish
BKKT,2021/12/6 0:00,Bearish,Bearish
BKKT,2022/1/11 0:00,Bullish,Bearish
BKKT,2022/1/28 0:00,Bullish,Bearish
BKKT,2022/12/27 0:00,Bullish,Bearish
BKKT,2022/2/18 0:00,Bearish,Bearish
BKKT,2022/2/7 0:00,Bullish,Bearish
BKKT,2022/3/2 0:00,Bearish,Bearish
BKKT,2022/4/7 0:00,Bearish,Bearish
BKKT,2022/5/11 0:00,Bearish,Bearish
BKKT,2022/5/20 0:00,Bearish,Bearish
BKKT,2022/5/24 0:00,Bearish,Bearish
BKKT,2022/5/5 0:00,Bearish,Bearish
BKKT,2022/5/9 0:00,Bearish,Bearish
BKKT,2022/6/1 0:00,Bearish,Bearish
BKKT,2022/6/7 0:00,Bearish,Bearish
BKKT,2023/11/29 0:00,Bearish,Bearish
BKYI,2020/9/10 0:00,Bearish,Bearish
BKYI,2020/9/9 0:00,Bearish,Bearish
